구역,동,평형,층,층구간,현재조망각,현재조망률,미래차폐위험각,적용차폐계수,감산각,장기조정각,장기조정조망률,현재구간,장기조정구간
5구역,107,51,15,1-20층,26,14.44,0,41.59,0,26,14.44,10-20%,10-20%
5구역,107,51,16,1-20층,26,14.44,0,41.59,0,26,14.44,10-20%,10-20%
5구역,107,51,17,1-20층,26,14.44,0,41.59,0,26,14.44,10-20%,10-20%
5구역,107,51,18,1-20층,26,14.44,0,41.59,0,26,14.44,10-20%,10-20%
5구역,107,51,19,1-20층,26,14.44,0,41.59,0,26,14.44,10-20%,10-20%
5구역,107,51,20,1-20층,26,14.44,0,41.59,0,26,14.44,10-20%,10-20%
5구역,107,51,21,21-40층,47,26.11,0,35.76,0,47,26.11,21-30%,21-30%
5구역,107,51,22,21-40층,47,26.11,0,35.76,0,47,26.11,21-30%,21-30%
5구역,107,51,23,21-40층,47,26.11,0,35.76,0,47,26.11,21-30%,21-30%
5구역,107,51,24,21-40층,47,26.11,0,35.76,0,47,26.11,21-30%,21-30%
5구역,107,51,25,21-40층,47,26.11,0,35.76,0,47,26.11,21-30%,21-30%
5구역,107,51,26,21-40층,47,26.11,0,35.76,0,47,26.11,21-30%,21-30%
5구역,107,51,27,21-40층,47,26.11,0,35.76,0,47,26.11,21-30%,21-30%
5구역,107,51,28,21-40층,47,26.11,0,35.76,0,47,26.11,21-30%,21-30%
5구역,107,51,29,21-40층,47,26.11,0,35.76,0,47,26.11,21-30%,21-30%
5구역,107,51,30,21-40층,47,26.11,0,35.76,0,47,26.11,21-30%,21-30%
5구역,107,51,31,21-40층,47,26.11,0,35.76,0,47,26.11,21-30%,21-30%
5구역,107,51,32,21-40층,54,30,0,35.76,0,54,30,21-30%,21-30%
5구역,107,51,33,21-40층,54,30,0,35.76,0,54,30,21-30%,21-30%
5구역,107,51,34,21-40층,54,30,0,35.76,0,54,30,21-30%,21-30%
5구역,107,51,35,21-40층,54,30,0,35.76,0,54,30,21-30%,21-30%
5구역,107,51,36,21-40층,54,30,0,35.76,0,54,30,21-30%,21-30%
5구역,107,51,37,21-40층,54,30,0,35.76,0,54,30,21-30%,21-30%
5구역,107,51,38,21-40층,57,31.67,0,35.76,0,57,31.67,31-40%,31-40%
5구역,107,51,39,21-40층,57,31.67,0,35.76,0,57,31.67,31-40%,31-40%
5구역,107,51,40,21-40층,57,31.67,0,35.76,0,57,31.67,31-40%,31-40%
5구역,107,51,41,41-60층,57,31.67,0,18.64,0,57,31.67,31-40%,31-40%
5구역,107,51,42,41-60층,57,31.67,0,18.64,0,57,31.67,31-40%,31-40%
5구역,107,51,43,41-60층,57,31.67,0,18.64,0,57,31.67,31-40%,31-40%
5구역,107,51,44,41-60층,57,31.67,0,18.64,0,57,31.67,31-40%,31-40%
5구역,107,51,45,41-60층,57,31.67,0,18.64,0,57,31.67,31-40%,31-40%
5구역,107,51,46,41-60층,57,31.67,0,18.64,0,57,31.67,31-40%,31-40%
5구역,107,51,47,41-60층,57,31.67,0,18.64,0,57,31.67,31-40%,31-40%
5구역,107,51,48,41-60층,57,31.67,0,18.64,0,57,31.67,31-40%,31-40%
5구역,107,51,49,41-60층,57,31.67,0,18.64,0,57,31.67,31-40%,31-40%
5구역,107,31,1,1-20층,63,35,15,41.59,6.24,56.76,31.53,31-40%,31-40%
5구역,107,31,2,1-20층,63,35,15,41.59,6.24,56.76,31.53,31-40%,31-40%
5구역,107,31,3,1-20층,63,35,15,41.59,6.24,56.76,31.53,31-40%,31-40%
5구역,107,31,4,1-20층,63,35,15,41.59,6.24,56.76,31.53,31-40%,31-40%
5구역,107,31,5,1-20층,63,35,15,41.59,6.24,56.76,31.53,31-40%,31-40%
5구역,107,31,6,1-20층,63,35,15,41.59,6.24,56.76,31.53,31-40%,31-40%
5구역,107,31,7,1-20층,63,35,15,41.59,6.24,56.76,31.53,31-40%,31-40%
5구역,107,31,8,1-20층,63,35,15,41.59,6.24,56.76,31.53,31-40%,31-40%
5구역,107,31,9,1-20층,63,35,15,41.59,6.24,56.76,31.53,31-40%,31-40%
5구역,107,31,10,1-20층,63,35,15,41.59,6.24,56.76,31.53,31-40%,31-40%
5구역,107,31,11,1-20층,63,35,15,41.59,6.24,56.76,31.53,31-40%,31-40%
5구역,107,31,12,1-20층,63,35,15,41.59,6.24,56.76,31.53,31-40%,31-40%
5구역,107,31,13,1-20층,63,35,15,41.59,6.24,56.76,31.53,31-40%,31-40%
5구역,107,31,14,1-20층,63,35,15,41.59,6.24,56.76,31.53,31-40%,31-40%
5구역,107,31,15,1-20층,63,35,15,41.59,6.24,56.76,31.53,31-40%,31-40%
5구역,107,31,16,1-20층,63,35,15,41.59,6.24,56.76,31.53,31-40%,31-40%
5구역,107,31,17,1-20층,63,35,15,41.59,6.24,56.76,31.53,31-40%,31-40%
5구역,107,31,18,1-20층,63,35,15,41.59,6.24,56.76,31.53,31-40%,31-40%
5구역,107,31,19,1-20층,63,35,15,41.59,6.24,56.76,31.53,31-40%,31-40%
5구역,107,31,20,1-20층,69,38.33,15,41.59,6.24,62.76,34.87,31-40%,31-40%
5구역,107,31,21,21-40층,89,49.44,15,35.76,5.36,83.64,46.46,41-50%,41-50%
5구역,107,31,22,21-40층,138,76.67,64,35.76,22.89,115.11,63.95,71-80%,61-70%
5구역,107,31,23,21-40층,138,76.67,64,35.76,22.89,115.11,63.95,71-80%,61-70%
5구역,107,31,24,21-40층,138,76.67,64,35.76,22.89,115.11,63.95,71-80%,61-70%
5구역,107,31,25,21-40층,138,76.67,64,35.76,22.89,115.11,63.95,71-80%,61-70%
5구역,107,31,26,21-40층,138,76.67,64,35.76,22.89,115.11,63.95,71-80%,61-70%
5구역,107,31,27,21-40층,138,76.67,64,35.76,22.89,115.11,63.95,71-80%,61-70%
5구역,107,31,28,21-40층,138,76.67,64,35.76,22.89,115.11,63.95,71-80%,61-70%
5구역,107,31,29,21-40층,138,76.67,64,35.76,22.89,115.11,63.95,71-80%,61-70%
5구역,107,31,30,21-40층,138,76.67,64,35.76,22.89,115.11,63.95,71-80%,61-70%
5구역,107,31,31,21-40층,138,76.67,64,35.76,22.89,115.11,63.95,71-80%,61-70%
5구역,107,31,32,21-40층,142,78.89,64,35.76,22.89,119.11,66.17,71-80%,61-70%
5구역,107,31,33,21-40층,142,78.89,64,35.76,22.89,119.11,66.17,71-80%,61-70%
5구역,107,31,34,21-40층,142,78.89,64,35.76,22.89,119.11,66.17,71-80%,61-70%
5구역,107,31,35,21-40층,142,78.89,64,35.76,22.89,119.11,66.17,71-80%,61-70%
5구역,107,31,36,21-40층,142,78.89,64,35.76,22.89,119.11,66.17,71-80%,61-70%
5구역,107,31,37,21-40층,142,78.89,64,35.76,22.89,119.11,66.17,71-80%,61-70%
5구역,107,31,38,21-40층,142,78.89,64,35.76,22.89,119.11,66.17,71-80%,61-70%
5구역,107,31,39,21-40층,142,78.89,64,35.76,22.89,119.11,66.17,71-80%,61-70%
5구역,107,31,40,21-40층,142,78.89,64,35.76,22.89,119.11,66.17,71-80%,61-70%
5구역,107,31,41,41-60층,142,78.89,64,18.64,11.93,130.07,72.26,71-80%,71-80%
5구역,107,31,42,41-60층,142,78.89,64,18.64,11.93,130.07,72.26,71-80%,71-80%
5구역,107,31,43,41-60층,142,78.89,64,18.64,11.93,130.07,72.26,71-80%,71-80%
5구역,107,31,44,41-60층,142,78.89,64,18.64,11.93,130.07,72.26,71-80%,71-80%
5구역,107,31,45,41-60층,142,78.89,64,18.64,11.93,130.07,72.26,71-80%,71-80%
5구역,107,31,46,41-60층,142,78.89,64,18.64,11.93,130.07,72.26,71-80%,71-80%
5구역,107,31,47,41-60층,142,78.89,64,18.64,11.93,130.07,72.26,71-80%,71-80%
5구역,107,31,48,41-60층,145,80.56,64,18.64,11.93,133.07,73.93,81-90%,71-80%
5구역,107,31,49,41-60층,145,80.56,64,18.64,11.93,133.07,73.93,81-90%,71-80%
5구역,108,31,1,1-20층,16,8.89,2,41.59,0.83,15.17,8.43,10% 이하,10% 이하
5구역,108,31,2,1-20층,16,8.89,2,41.59,0.83,15.17,8.43,10% 이하,10% 이하
5구역,108,31,3,1-20층,16,8.89,2,41.59,0.83,15.17,8.43,10% 이하,10% 이하
5구역,108,31,4,1-20층,16,8.89,2,41.59,0.83,15.17,8.43,10% 이하,10% 이하
5구역,108,31,5,1-20층,16,8.89,2,41.59,0.83,15.17,8.43,10% 이하,10% 이하
5구역,108,31,6,1-20층,16,8.89,2,41.59,0.83,15.17,8.43,10% 이하,10% 이하
5구역,108,31,7,1-20층,16,8.89,2,41.59,0.83,15.17,8.43,10% 이하,10% 이하
5구역,108,31,8,1-20층,16,8.89,2,41.59,0.83,15.17,8.43,10% 이하,10% 이하
5구역,108,31,9,1-20층,16,8.89,2,41.59,0.83,15.17,8.43,10% 이하,10% 이하
5구역,108,31,10,1-20층,16,8.89,2,41.59,0.83,15.17,8.43,10% 이하,10% 이하
5구역,108,31,11,1-20층,16,8.89,2,41.59,0.83,15.17,8.43,10% 이하,10% 이하
5구역,108,31,12,1-20층,16,8.89,2,41.59,0.83,15.17,8.43,10% 이하,10% 이하
5구역,108,31,13,1-20층,16,8.89,2,41.59,0.83,15.17,8.43,10% 이하,10% 이하
5구역,108,31,14,1-20층,16,8.89,2,41.59,0.83,15.17,8.43,10% 이하,10% 이하
5구역,108,31,15,1-20층,16,8.89,2,41.59,0.83,15.17,8.43,10% 이하,10% 이하
5구역,108,31,16,1-20층,16,8.89,2,41.59,0.83,15.17,8.43,10% 이하,10% 이하
5구역,108,31,17,1-20층,23,12.78,2,41.59,0.83,22.17,12.32,10-20%,10-20%
5구역,108,31,18,1-20층,23,12.78,2,41.59,0.83,22.17,12.32,10-20%,10-20%
5구역,108,31,19,1-20층,23,12.78,2,41.59,0.83,22.17,12.32,10-20%,10-20%
5구역,108,31,20,1-20층,61,33.89,2,41.59,0.83,60.17,33.43,31-40%,31-40%
5구역,108,31,21,21-40층,70,38.89,11,35.76,3.93,66.07,36.7,31-40%,31-40%
5구역,108,31,22,21-40층,70,38.89,11,35.76,3.93,66.07,36.7,31-40%,31-40%
5구역,108,31,23,21-40층,70,38.89,11,35.76,3.93,66.07,36.7,31-40%,31-40%
5구역,108,31,24,21-40층,70,38.89,11,35.76,3.93,66.07,36.7,31-40%,31-40%
5구역,108,31,25,21-40층,70,38.89,11,35.76,3.93,66.07,36.7,31-40%,31-40%
5구역,108,31,26,21-40층,70,38.89,11,35.76,3.93,66.07,36.7,31-40%,31-40%
5구역,108,31,27,21-40층,70,38.89,11,35.76,3.93,66.07,36.7,31-40%,31-40%
5구역,108,31,28,21-40층,70,38.89,11,35.76,3.93,66.07,36.7,31-40%,31-40%
5구역,108,31,29,21-40층,70,38.89,11,35.76,3.93,66.07,36.7,31-40%,31-40%
5구역,108,25,1,1-20층,8,4.44,8,41.59,3.33,4.67,2.6,10% 이하,10% 이하
5구역,108,25,2,1-20층,8,4.44,8,41.59,3.33,4.67,2.6,10% 이하,10% 이하
5구역,108,25,3,1-20층,8,4.44,8,41.59,3.33,4.67,2.6,10% 이하,10% 이하
5구역,108,25,4,1-20층,8,4.44,8,41.59,3.33,4.67,2.6,10% 이하,10% 이하
5구역,108,25,5,1-20층,8,4.44,8,41.59,3.33,4.67,2.6,10% 이하,10% 이하
5구역,108,25,6,1-20층,8,4.44,8,41.59,3.33,4.67,2.6,10% 이하,10% 이하
5구역,108,25,7,1-20층,8,4.44,8,41.59,3.33,4.67,2.6,10% 이하,10% 이하
5구역,108,25,8,1-20층,8,4.44,8,41.59,3.33,4.67,2.6,10% 이하,10% 이하
5구역,108,25,9,1-20층,8,4.44,8,41.59,3.33,4.67,2.6,10% 이하,10% 이하
5구역,108,25,10,1-20층,8,4.44,8,41.59,3.33,4.67,2.6,10% 이하,10% 이하
5구역,108,25,11,1-20층,8,4.44,8,41.59,3.33,4.67,2.6,10% 이하,10% 이하
5구역,108,25,12,1-20층,8,4.44,8,41.59,3.33,4.67,2.6,10% 이하,10% 이하
5구역,108,25,13,1-20층,8,4.44,8,41.59,3.33,4.67,2.6,10% 이하,10% 이하
5구역,108,25,14,1-20층,8,4.44,8,41.59,3.33,4.67,2.6,10% 이하,10% 이하
5구역,108,25,15,1-20층,8,4.44,8,41.59,3.33,4.67,2.6,10% 이하,10% 이하
5구역,108,25,16,1-20층,8,4.44,8,41.59,3.33,4.67,2.6,10% 이하,10% 이하
5구역,108,25,17,1-20층,8,4.44,8,41.59,3.33,4.67,2.6,10% 이하,10% 이하
5구역,108,25,18,1-20층,8,4.44,8,41.59,3.33,4.67,2.6,10% 이하,10% 이하
5구역,108,25,19,1-20층,8,4.44,8,41.59,3.33,4.67,2.6,10% 이하,10% 이하
5구역,108,25,20,1-20층,8,4.44,8,41.59,3.33,4.67,2.6,10% 이하,10% 이하
5구역,108,25,21,21-40층,15,8.33,15,35.76,5.36,9.64,5.35,10% 이하,10% 이하
5구역,108,25,22,21-40층,15,8.33,15,35.76,5.36,9.64,5.35,10% 이하,10% 이하
5구역,108,25,23,21-40층,15,8.33,15,35.76,5.36,9.64,5.35,10% 이하,10% 이하
5구역,108,25,24,21-40층,15,8.33,15,35.76,5.36,9.64,5.35,10% 이하,10% 이하
5구역,108,25,25,21-40층,15,8.33,15,35.76,5.36,9.64,5.35,10% 이하,10% 이하
5구역,108,25,26,21-40층,15,8.33,15,35.76,5.36,9.64,5.35,10% 이하,10% 이하
5구역,108,25,27,21-40층,15,8.33,15,35.76,5.36,9.64,5.35,10% 이하,10% 이하
5구역,108,25,28,21-40층,15,8.33,15,35.76,5.36,9.64,5.35,10% 이하,10% 이하
5구역,108,25,29,21-40층,15,8.33,15,35.76,5.36,9.64,5.35,10% 이하,10% 이하
5구역,108,25,1,1-20층,8,4.44,4,41.59,1.66,6.34,3.52,10% 이하,10% 이하
5구역,108,25,2,1-20층,8,4.44,4,41.59,1.66,6.34,3.52,10% 이하,10% 이하
5구역,108,25,3,1-20층,8,4.44,4,41.59,1.66,6.34,3.52,10% 이하,10% 이하
5구역,108,25,4,1-20층,8,4.44,4,41.59,1.66,6.34,3.52,10% 이하,10% 이하
5구역,108,25,5,1-20층,8,4.44,4,41.59,1.66,6.34,3.52,10% 이하,10% 이하
5구역,108,25,6,1-20층,8,4.44,4,41.59,1.66,6.34,3.52,10% 이하,10% 이하
5구역,108,25,7,1-20층,8,4.44,4,41.59,1.66,6.34,3.52,10% 이하,10% 이하
5구역,108,25,8,1-20층,8,4.44,4,41.59,1.66,6.34,3.52,10% 이하,10% 이하
5구역,108,25,9,1-20층,8,4.44,4,41.59,1.66,6.34,3.52,10% 이하,10% 이하
5구역,108,25,10,1-20층,8,4.44,4,41.59,1.66,6.34,3.52,10% 이하,10% 이하
5구역,108,25,11,1-20층,8,4.44,4,41.59,1.66,6.34,3.52,10% 이하,10% 이하
5구역,108,25,12,1-20층,8,4.44,4,41.59,1.66,6.34,3.52,10% 이하,10% 이하
5구역,108,25,13,1-20층,8,4.44,4,41.59,1.66,6.34,3.52,10% 이하,10% 이하
5구역,108,25,14,1-20층,8,4.44,4,41.59,1.66,6.34,3.52,10% 이하,10% 이하
5구역,108,25,15,1-20층,8,4.44,4,41.59,1.66,6.34,3.52,10% 이하,10% 이하
5구역,108,25,16,1-20층,8,4.44,4,41.59,1.66,6.34,3.52,10% 이하,10% 이하
5구역,108,25,17,1-20층,8,4.44,4,41.59,1.66,6.34,3.52,10% 이하,10% 이하
5구역,108,25,18,1-20층,8,4.44,4,41.59,1.66,6.34,3.52,10% 이하,10% 이하
5구역,108,25,19,1-20층,8,4.44,4,41.59,1.66,6.34,3.52,10% 이하,10% 이하
5구역,108,25,1,1-20층,15,8.33,3,41.59,1.25,13.75,7.64,10% 이하,10% 이하
5구역,108,25,2,1-20층,15,8.33,3,41.59,1.25,13.75,7.64,10% 이하,10% 이하
5구역,108,25,3,1-20층,15,8.33,3,41.59,1.25,13.75,7.64,10% 이하,10% 이하
5구역,108,25,4,1-20층,15,8.33,3,41.59,1.25,13.75,7.64,10% 이하,10% 이하
5구역,108,25,5,1-20층,15,8.33,3,41.59,1.25,13.75,7.64,10% 이하,10% 이하
5구역,108,25,6,1-20층,15,8.33,3,41.59,1.25,13.75,7.64,10% 이하,10% 이하
5구역,108,25,7,1-20층,15,8.33,3,41.59,1.25,13.75,7.64,10% 이하,10% 이하
5구역,108,25,8,1-20층,15,8.33,3,41.59,1.25,13.75,7.64,10% 이하,10% 이하
5구역,108,25,9,1-20층,15,8.33,3,41.59,1.25,13.75,7.64,10% 이하,10% 이하
5구역,108,25,10,1-20층,15,8.33,3,41.59,1.25,13.75,7.64,10% 이하,10% 이하
5구역,108,25,11,1-20층,15,8.33,3,41.59,1.25,13.75,7.64,10% 이하,10% 이하
5구역,108,25,12,1-20층,15,8.33,3,41.59,1.25,13.75,7.64,10% 이하,10% 이하
5구역,108,25,13,1-20층,15,8.33,3,41.59,1.25,13.75,7.64,10% 이하,10% 이하
5구역,108,25,14,1-20층,15,8.33,3,41.59,1.25,13.75,7.64,10% 이하,10% 이하
5구역,108,25,15,1-20층,15,8.33,3,41.59,1.25,13.75,7.64,10% 이하,10% 이하
5구역,108,25,16,1-20층,15,8.33,3,41.59,1.25,13.75,7.64,10% 이하,10% 이하
5구역,108,25,17,1-20층,18,10,3,41.59,1.25,16.75,9.31,10% 이하,10% 이하
5구역,108,25,18,1-20층,18,10,3,41.59,1.25,16.75,9.31,10% 이하,10% 이하
5구역,108,25,19,1-20층,18,10,3,41.59,1.25,16.75,9.31,10% 이하,10% 이하
5구역,108,31,1,1-20층,25,13.89,0,41.59,0,25,13.89,10-20%,10-20%
5구역,108,31,2,1-20층,25,13.89,0,41.59,0,25,13.89,10-20%,10-20%
5구역,108,31,3,1-20층,25,13.89,0,41.59,0,25,13.89,10-20%,10-20%
5구역,108,31,4,1-20층,25,13.89,0,41.59,0,25,13.89,10-20%,10-20%
5구역,108,31,5,1-20층,25,13.89,0,41.59,0,25,13.89,10-20%,10-20%
5구역,108,31,6,1-20층,25,13.89,0,41.59,0,25,13.89,10-20%,10-20%
5구역,108,31,7,1-20층,25,13.89,0,41.59,0,25,13.89,10-20%,10-20%
5구역,108,31,8,1-20층,25,13.89,0,41.59,0,25,13.89,10-20%,10-20%
5구역,108,31,9,1-20층,25,13.89,0,41.59,0,25,13.89,10-20%,10-20%
5구역,108,31,10,1-20층,25,13.89,0,41.59,0,25,13.89,10-20%,10-20%
5구역,108,31,11,1-20층,25,13.89,0,41.59,0,25,13.89,10-20%,10-20%
5구역,108,31,12,1-20층,25,13.89,0,41.59,0,25,13.89,10-20%,10-20%
5구역,108,31,13,1-20층,25,13.89,0,41.59,0,25,13.89,10-20%,10-20%
5구역,108,31,14,1-20층,25,13.89,0,41.59,0,25,13.89,10-20%,10-20%
5구역,108,31,15,1-20층,25,13.89,0,41.59,0,25,13.89,10-20%,10-20%
5구역,108,31,16,1-20층,25,13.89,0,41.59,0,25,13.89,10-20%,10-20%
5구역,108,31,17,1-20층,31,17.22,0,41.59,0,31,17.22,10-20%,10-20%
5구역,108,31,18,1-20층,31,17.22,0,41.59,0,31,17.22,10-20%,10-20%
5구역,108,31,19,1-20층,31,17.22,0,41.59,0,31,17.22,10-20%,10-20%
5구역,108,31,20,1-20층,60,33.33,0,41.59,0,60,33.33,31-40%,31-40%
5구역,108,31,21,21-40층,60,33.33,0,35.76,0,60,33.33,31-40%,31-40%
5구역,108,31,22,21-40층,60,33.33,0,35.76,0,60,33.33,31-40%,31-40%
5구역,108,31,23,21-40층,60,33.33,0,35.76,0,60,33.33,31-40%,31-40%
5구역,108,31,24,21-40층,60,33.33,0,35.76,0,60,33.33,31-40%,31-40%
5구역,108,31,25,21-40층,60,33.33,0,35.76,0,60,33.33,31-40%,31-40%
5구역,108,31,26,21-40층,60,33.33,0,35.76,0,60,33.33,31-40%,31-40%
5구역,108,31,27,21-40층,60,33.33,0,35.76,0,60,33.33,31-40%,31-40%
5구역,108,31,28,21-40층,60,33.33,0,35.76,0,60,33.33,31-40%,31-40%
5구역,108,31,29,21-40층,60,33.33,0,35.76,0,60,33.33,31-40%,31-40%
5구역,108,41,1,1-20층,24,13.33,0,41.59,0,24,13.33,10-20%,10-20%
5구역,108,41,2,1-20층,24,13.33,0,41.59,0,24,13.33,10-20%,10-20%
5구역,108,41,3,1-20층,24,13.33,0,41.59,0,24,13.33,10-20%,10-20%
5구역,108,41,4,1-20층,24,13.33,0,41.59,0,24,13.33,10-20%,10-20%
5구역,108,41,5,1-20층,24,13.33,0,41.59,0,24,13.33,10-20%,10-20%
5구역,108,41,6,1-20층,24,13.33,0,41.59,0,24,13.33,10-20%,10-20%
5구역,108,41,7,1-20층,24,13.33,0,41.59,0,24,13.33,10-20%,10-20%
5구역,108,41,8,1-20층,24,13.33,0,41.59,0,24,13.33,10-20%,10-20%
5구역,108,41,9,1-20층,24,13.33,0,41.59,0,24,13.33,10-20%,10-20%
5구역,108,41,10,1-20층,24,13.33,0,41.59,0,24,13.33,10-20%,10-20%
5구역,108,41,11,1-20층,24,13.33,0,41.59,0,24,13.33,10-20%,10-20%
5구역,108,41,12,1-20층,24,13.33,0,41.59,0,24,13.33,10-20%,10-20%
5구역,108,41,13,1-20층,24,13.33,0,41.59,0,24,13.33,10-20%,10-20%
5구역,108,41,14,1-20층,24,13.33,0,41.59,0,24,13.33,10-20%,10-20%
5구역,108,41,15,1-20층,24,13.33,0,41.59,0,24,13.33,10-20%,10-20%
5구역,108,41,16,1-20층,24,13.33,0,41.59,0,24,13.33,10-20%,10-20%
5구역,108,41,17,1-20층,30,16.67,0,41.59,0,30,16.67,10-20%,10-20%
5구역,108,41,18,1-20층,30,16.67,0,41.59,0,30,16.67,10-20%,10-20%
5구역,108,41,19,1-20층,30,16.67,0,41.59,0,30,16.67,10-20%,10-20%
5구역,108,41,20,1-20층,71,39.44,0,41.59,0,71,39.44,31-40%,31-40%
5구역,108,41,21,21-40층,72,40,1,35.76,0.36,71.64,39.8,31-40%,31-40%
5구역,108,41,22,21-40층,72,40,1,35.76,0.36,71.64,39.8,31-40%,31-40%
5구역,108,41,23,21-40층,72,40,1,35.76,0.36,71.64,39.8,31-40%,31-40%
5구역,108,41,24,21-40층,72,40,1,35.76,0.36,71.64,39.8,31-40%,31-40%
5구역,108,41,25,21-40층,72,40,1,35.76,0.36,71.64,39.8,31-40%,31-40%
5구역,108,41,26,21-40층,72,40,1,35.76,0.36,71.64,39.8,31-40%,31-40%
5구역,108,41,27,21-40층,72,40,1,35.76,0.36,71.64,39.8,31-40%,31-40%
5구역,108,41,28,21-40층,72,40,1,35.76,0.36,71.64,39.8,31-40%,31-40%
5구역,108,41,29,21-40층,72,40,1,35.76,0.36,71.64,39.8,31-40%,31-40%
5구역,109,25,1,1-20층,66,36.67,65,41.59,27.03,38.97,21.65,31-40%,21-30%
5구역,109,25,2,1-20층,66,36.67,65,41.59,27.03,38.97,21.65,31-40%,21-30%
5구역,109,25,3,1-20층,66,36.67,65,41.59,27.03,38.97,21.65,31-40%,21-30%
5구역,109,25,4,1-20층,66,36.67,65,41.59,27.03,38.97,21.65,31-40%,21-30%
5구역,109,25,5,1-20층,66,36.67,65,41.59,27.03,38.97,21.65,31-40%,21-30%
5구역,109,25,6,1-20층,66,36.67,65,41.59,27.03,38.97,21.65,31-40%,21-30%
5구역,109,25,7,1-20층,66,36.67,65,41.59,27.03,38.97,21.65,31-40%,21-30%
5구역,109,25,8,1-20층,66,36.67,65,41.59,27.03,38.97,21.65,31-40%,21-30%
5구역,109,25,9,1-20층,66,36.67,65,41.59,27.03,38.97,21.65,31-40%,21-30%
5구역,109,25,10,1-20층,66,36.67,65,41.59,27.03,38.97,21.65,31-40%,21-30%
5구역,109,25,11,1-20층,66,36.67,65,41.59,27.03,38.97,21.65,31-40%,21-30%
5구역,109,25,12,1-20층,66,36.67,65,41.59,27.03,38.97,21.65,31-40%,21-30%
5구역,109,25,13,1-20층,66,36.67,65,41.59,27.03,38.97,21.65,31-40%,21-30%
5구역,109,25,14,1-20층,66,36.67,65,41.59,27.03,38.97,21.65,31-40%,21-30%
5구역,109,25,15,1-20층,66,36.67,65,41.59,27.03,38.97,21.65,31-40%,21-30%
5구역,109,25,16,1-20층,66,36.67,65,41.59,27.03,38.97,21.65,31-40%,21-30%
5구역,109,25,17,1-20층,66,36.67,65,41.59,27.03,38.97,21.65,31-40%,21-30%
5구역,109,25,18,1-20층,66,36.67,65,41.59,27.03,38.97,21.65,31-40%,21-30%
5구역,109,25,19,1-20층,66,36.67,65,41.59,27.03,38.97,21.65,31-40%,21-30%
5구역,109,25,20,1-20층,66,36.67,65,41.59,27.03,38.97,21.65,31-40%,21-30%
5구역,109,25,21,21-40층,75,41.67,65,35.76,23.24,51.76,28.75,41-50%,21-30%
5구역,109,25,22,21-40층,75,41.67,65,35.76,23.24,51.76,28.75,41-50%,21-30%
5구역,109,25,23,21-40층,75,41.67,65,35.76,23.24,51.76,28.75,41-50%,21-30%
5구역,109,25,24,21-40층,75,41.67,65,35.76,23.24,51.76,28.75,41-50%,21-30%
5구역,109,25,25,21-40층,75,41.67,65,35.76,23.24,51.76,28.75,41-50%,21-30%
5구역,109,25,26,21-40층,75,41.67,65,35.76,23.24,51.76,28.75,41-50%,21-30%
5구역,109,25,27,21-40층,75,41.67,65,35.76,23.24,51.76,28.75,41-50%,21-30%
5구역,109,25,28,21-40층,75,41.67,65,35.76,23.24,51.76,28.75,41-50%,21-30%
5구역,109,25,29,21-40층,75,41.67,65,35.76,23.24,51.76,28.75,41-50%,21-30%
5구역,109,25,30,21-40층,75,41.67,65,35.76,23.24,51.76,28.75,41-50%,21-30%
5구역,109,25,31,21-40층,75,41.67,65,35.76,23.24,51.76,28.75,41-50%,21-30%
5구역,109,25,32,21-40층,75,41.67,65,35.76,23.24,51.76,28.75,41-50%,21-30%
5구역,109,25,33,21-40층,75,41.67,65,35.76,23.24,51.76,28.75,41-50%,21-30%
5구역,109,25,34,21-40층,75,41.67,65,35.76,23.24,51.76,28.75,41-50%,21-30%
5구역,109,25,35,21-40층,75,41.67,65,35.76,23.24,51.76,28.75,41-50%,21-30%
5구역,109,25,36,21-40층,75,41.67,65,35.76,23.24,51.76,28.75,41-50%,21-30%
5구역,109,25,37,21-40층,75,41.67,65,35.76,23.24,51.76,28.75,41-50%,21-30%
5구역,109,25,38,21-40층,75,41.67,65,35.76,23.24,51.76,28.75,41-50%,21-30%
5구역,109,25,39,21-40층,75,41.67,65,35.76,23.24,51.76,28.75,41-50%,21-30%
5구역,109,25,40,21-40층,75,41.67,65,35.76,23.24,51.76,28.75,41-50%,21-30%
5구역,109,25,41,41-60층,75,41.67,65,18.64,12.12,62.88,34.94,41-50%,31-40%
5구역,109,25,42,41-60층,75,41.67,65,18.64,12.12,62.88,34.94,41-50%,31-40%
5구역,109,25,43,41-60층,75,41.67,65,18.64,12.12,62.88,34.94,41-50%,31-40%
5구역,109,25,44,41-60층,75,41.67,65,18.64,12.12,62.88,34.94,41-50%,31-40%
5구역,109,25,45,41-60층,75,41.67,65,18.64,12.12,62.88,34.94,41-50%,31-40%
5구역,109,25,46,41-60층,75,41.67,65,18.64,12.12,62.88,34.94,41-50%,31-40%
5구역,109,25,47,41-60층,75,41.67,65,18.64,12.12,62.88,34.94,41-50%,31-40%
5구역,109,35,1,1-20층,75,41.67,73,41.59,30.36,44.64,24.8,41-50%,21-30%
5구역,109,35,2,1-20층,75,41.67,73,41.59,30.36,44.64,24.8,41-50%,21-30%
5구역,109,35,3,1-20층,75,41.67,73,41.59,30.36,44.64,24.8,41-50%,21-30%
5구역,109,35,4,1-20층,75,41.67,73,41.59,30.36,44.64,24.8,41-50%,21-30%
